,symbol,name,abbreviation,ts_code,area,industry,list_date
5423,301085,亚康股份,ykgf,301085.SZ,北京,软件服务,20211018
5424,399279,云科技50,ykj50,,,,
5425,002409,雅克科技,ykkj,002409.SZ,江苏,化工原料,20100525
5426,600188,兖矿能源,ykny,600188.SH,山东,煤炭开采,19980701
5427,300713,英可瑞,ykr,300713.SZ,深圳,电气设备,20171101
5428,300209,有棵树,yks,300209.SZ,湖南,互联网,20110426
5429,300143,盈康生命,yksm,300143.SZ,山东,医疗保健,20101209
5430,301116,益客食品,yksp,301116.SZ,江苏,食品,20220118
5431,688046,药康生物,yksw,688046.SH,江苏,生物制药,20220425
5432,BK0570,预亏预减,ykyj,,,,
5433,300677,英科医疗,ykyl,300677.SZ,山东,医疗保健,20170721
5434,688658,悦康药业,ykyy,688658.SH,北京,化学制药,20201224
5435,688087,英科再生,ykzs,688087.SH,山东,环境保护,20210709
5436,603598,引力传媒,ylcm,603598.SH,北京,影视音像,20150527
5437,399812,中证养老产业指数,ylcy,,,,
5438,688628,优利德,yld,688628.SH,广东,电器仪表,20210201
5439,002686,亿利达,yld,002686.SZ,浙江,专用机械,20120703
5440,BK0727,医疗服务,ylfw,,,,
5441,300230,永利股份,ylgf,300230.SZ,上海,塑料,20110615
5442,605303,园林股份,ylgf,605303.SH,浙江,建筑工程,20210301
5443,002725,跃岭股份,ylgf,002725.SZ,浙江,汽车配件,20140129
5444,002126,银轮股份,ylgf,002126.SZ,浙江,汽车配件,20070418
5445,688190,云路股份,ylgf,688190.SH,山东,矿物制品,20211126
5446,601028,玉龙股份,ylgf,601028.SH,山东,商贸代理,20111107
5447,300174,元力股份,ylgf,300174.SZ,福建,化工原料,20110201
5448,600887,伊利股份,ylgf,600887.SH,内蒙,乳制品,19960312
5449,000807,云铝股份,ylgf,000807.SZ,云南,铝,19980408
5450,002846,英联股份,ylgf,002846.SZ,广东,广告包装,20170207
5451,300956,英力股份,ylgf,300956.SZ,安徽,IT设备,20210326
5452,603969,银龙股份,ylgf,603969.SH,天津,其他建材,20150227
5453,603308,应流股份,ylgf,603308.SH,安徽,机械基件,20140122
5454,BK0653,养老概念,ylgn,,,,
5455,000795,英洛华,ylh,000795.SZ,浙江,矿物制品,19970808
5456,BK0823,养老金,ylj,,,,
5457,600277,亿利洁能,yljn,600277.SH,内蒙,化工原料,20000725
5458,603217,元利科技,ylkj,603217.SH,山东,化工原料,20190620
5459,BK0889,医疗美容,ylmr,,,,
5460,601279,英利汽车,ylqc,601279.SH,吉林,汽车配件,20210415
5461,BK1041,医疗器械,ylqx,,,,
5462,BK0668,医疗器械概念,ylqxgn,,,,
5463,600197,伊力特,ylt,600197.SH,新疆,白酒,19990916
5464,000635,英力特,ylt,000635.SZ,宁夏,化工原料,19961120
5465,872374,云里物里,ylwl,872374.BJ,,,20221129
5466,300628,亿联网络,ylwl,300628.SZ,福建,通信设备,20170317
5467,002878,元隆雅图,ylyt,002878.SZ,北京,文教休闲,20170606
5468,002603,以岭药业,ylyy,002603.SZ,河北,中成药,20110728
5469,300096,易联众,ylz,300096.SZ,福建,软件服务,20100728
5470,002623,亚玛顿,ymd,002623.SZ,江苏,玻璃,20111013
5471,605378,野马电池,ymdc,605378.SH,浙江,电气设备,20210412
5472,600691,阳煤化工,ymhg,600691.SH,山西,农药化肥,19931119
5473,600824,益民集团,ymjt,600824.SH,上海,百货,19940204
5474,300249,依米康,ymk,300249.SZ,四川,软件服务,20110803
5475,603259,药明康德,ymkd,603259.SH,江苏,化学制药,20180508
5476,688312,燕麦科技,ymkj,688312.SH,深圳,专用机械,20200608
5477,BK1056,幽门螺杆菌概念,ymlgjgn,,,,
5478,BK0941,疫苗冷链,ymll,,,,
5479,600792,云煤能源,ymny,600792.SH,云南,焦炭加工,19970123
5480,605179,一鸣食品,ymsp,605179.SH,浙江,乳制品,20201228
5481,605208,永茂泰,ymt,605208.SH,上海,铝,20210308
5482,002826,易明医药,ymyy,002826.SZ,西藏,化学制药,20161209
5483,300993,玉马遮阳,ymzy,300993.SZ,山东,家居用品,20210524
5484,BK0171,云南板块,ynbk,,,,
5485,000538,云南白药,ynby,000538.SZ,云南,中成药,19931215
5486,837046,亿能电力,yndl,837046.BJ,,,20221013
5487,000903,云内动力,yndl,000903.SZ,云南,汽车配件,19990415
5488,600486,扬农化工,ynhg,600486.SH,江苏,农药化肥,20020425
5489,301021,英诺激光,ynjg,301021.SZ,深圳,专用机械,20210706
5490,001896,豫能控股,ynkg,001896.SZ,河南,火力发电,19980122
5491,688348,昱能科技,ynkj,688348.SH,浙江,电气设备,20220608
5492,002059,云南旅游,ynly,002059.SZ,云南,旅游景点,20060810
5493,002053,云南能投,ynnt,002053.SZ,云南,食品,20060627
5494,601077,渝农商行,ynsh,601077.SH,重庆,银行,20191029
5495,688253,英诺特,ynt,688253.SH,北京,医疗保健,20220728
5496,000878,云南铜业,ynty,000878.SZ,云南,铜,19980602
5497,301166,优宁维,ynw,301166.SZ,上海,医药商业,20211228
5498,002428,云南锗业,ynzy,002428.SZ,云南,小金属,20100608
5499,600819,耀皮玻璃,ypbl,600819.SH,上海,玻璃,19940128
5500,301081,严牌股份,ypgf,301081.SZ,浙江,环境保护,20211020
5501,603013,亚普股份,ypgf,603013.SH,江苏,汽车配件,20180509
5502,300723,一品红,yph,300723.SZ,广东,化学制药,20171116
5503,002899,英派斯,yps,002899.SZ,山东,文教休闲,20170915
5504,300030,阳普医疗,ypyl,300030.SZ,广东,医疗保健,20091225
5505,sh.000927,央企100,yq100,,,,
5506,399927,中证中央企业100指数,yq100,,,,
5507,600742,一汽富维,yqfw,600742.SH,吉林,汽车配件,19960826
5508,300187,永清环保,yqhb,300187.SZ,湖南,环境保护,20110308
5509,sh.000825,央企红利,yqhl,,,,
5510,000800,一汽解放,yqjf,000800.SZ,吉林,汽车整车,19970618
5511,002925,盈趣科技,yqkj,002925.SZ,福建,元器件,20180115
5512,BK0606,油气设服,yqsf,,,,
5513,301047,义翘神州,yqsz,301047.SZ,北京,生物制药,20210816
5514,BK0458,仪器仪表,yqyb,,,,
5515,601388,怡球资源,yqzy,601388.SH,江苏,铝,20120423
5516,688301,奕瑞科技,yrkj,688301.SH,上海,医疗保健,20200918
5517,300942,易瑞生物,yrsw,300942.SZ,深圳,医疗保健,20210209
5518,399550,央视50,ys50,,,,
5519,sh.000855,央视财经500指数,ys500,,,,
5520,BK0610,央视50_,ys50_,,,,
5521,603378,亚士创能,yscn,603378.SH,上海,染料涂料,20170928
5522,399551,央视创新,yscx,,,,
5523,399552,央视成长,yscz,,,,
5524,399698,深证优势成长,yscz,,,,
5525,002060,粤水电,ysd,002060.SZ,广东,建筑工程,20060810
5526,002289,宇顺电子,ysdz,002289.SZ,深圳,元器件,20090903
5527,002952,亚世光电,ysgd,002952.SZ,辽宁,元器件,20190328
5528,002458,益生股份,ysgf,002458.SZ,山东,农业综合,20100810
5529,603813,原尚股份,ysgf,603813.SH,广东,仓储物流,20170918
5530,002375,亚厦股份,ysgf,002375.SZ,浙江,装修装饰,20100323
5531,600696,岩石股份,ysgf,600696.SH,上海,白酒,19931206
5532,BK0847,影视概念,ysgn,,,,
5533,399553,央视回报,yshb,,,,
5534,BK0478,有色金属,ysjs,,,,
5535,sh.000819,有色金属,ysjs,,,,
5536,300781,因赛集团,ysjt,300781.SZ,广东,广告包装,20190606
5537,600108,亚盛集团,ysjt,600108.SH,甘肃,种植业,19970818
5538,300725,药石科技,yskj,300725.SZ,江苏,化学制药,20171110
5539,300377,赢时胜,yss,300377.SZ,深圳,软件服务,20140127
5540,399556,央视生态,ysst,,,,
5541,839729,永顺生物,yssw,839729.BJ,,,20200727
5542,688733,壹石通,yst,688733.SH,安徽,矿物制品,20210817
5543,300376,易事特,yst,300376.SZ,广东,电气设备,20140127
5544,001338,永顺泰,yst,001338.SZ,广东,啤酒,20221116
5545,399557,央视文化,yswh,,,,
5546,688475,萤石网络,yswl,688475.SH,浙江,家用电器,20221228
5547,000565,渝三峡A,ysxa,000565.SZ,重庆,染料涂料,19940408
5548,sh.000147,优势消费,ysxf,,,,
5549,002566,益盛药业,ysyy,002566.SZ,吉林,中成药,20110318
5550,600602,云赛智联,yszl,600602.SH,上海,软件服务,19901219
5551,399554,央视治理,yszl,,,,
5552,399555,央视责任,yszr,,,,
5553,399237,运输指数,yszs,,,,
5554,sh.000145,优势资源,yszy,,,,
5555,sh.000146,优势制造,yszz,,,,
5556,000088,盐田港,ytg,000088.SZ,深圳,港口,19970728
5557,600692,亚通股份,ytgf,600692.SH,上海,房产服务,19931119
5558,600393,粤泰股份,ytgf,600393.SH,广东,全国地产,20010319
5559,300812,易天股份,ytgf,300812.SZ,深圳,专用机械,20200109
5560,601038,一拖股份,ytgf,601038.SH,河南,农用机械,20120808
5561,002284,亚太股份,ytgf,002284.SZ,浙江,汽车配件,20090828
5562,BK0664,婴童概念,ytgn,,,,
5563,300790,宇瞳光学,ytgx,300790.SZ,广东,元器件,20190920
5564,600096,云天化,yth,600096.SH,云南,农药化肥,19970709
5565,000975,银泰黄金,ythj,000975.SZ,内蒙,黄金,20000608
5566,600881,亚泰集团,ytjt,600881.SH,吉林,水泥,19951115
5567,000411,英特集团,ytjt,000411.SZ,浙江,医药商业,19960716
5568,600066,宇通客车,ytkc,600066.SH,河南,汽车整车,19970508
5569,002539,云图控股,ytkg,002539.SZ,四川,农药化肥,20110118
5570,002326,永太科技,ytkj,002326.SZ,浙江,化工原料,20091222
5571,300211,亿通科技,ytkj,300211.SZ,江苏,通信设备,20110505
5572,002540,亚太科技,ytkj,002540.SZ,江苏,铝,20110118
5573,002831,裕同科技,ytkj,002831.SZ,深圳,广告包装,20161216
5574,600157,永泰能源,ytny,600157.SH,山西,火力发电,19980513
5575,002732,燕塘乳业,ytry,002732.SZ,广东,乳制品,20141205
5576,600233,圆通速递,ytsd,600233.SH,辽宁,仓储物流,20000608
5577,300310,宜通世纪,ytsj,300310.SZ,广东,通信设备,20120425
5578,833819,颖泰生物,ytsw,833819.BJ,,,20200727
5579,000691,亚太实业,ytsy,000691.SZ,甘肃,化工原料,19970228
5580,002861,瀛通通讯,yttx,002861.SZ,湖北,通信设备,20170413
5581,835508,殷图网联,ytwl,835508.BJ,,,20200727
5582,300930,屹通新材,ytxc,300930.SZ,浙江,小金属,20210121
5583,001228,永泰运,yty,001228.SZ,浙江,仓储物流,20220429
5584,002370,亚太药业,ytyy,002370.SZ,浙江,化学制药,20100316
5585,600817,宇通重工,ytzg,600817.SH,河南,专用机械,19940128
5586,300131,英唐智控,ytzk,300131.SZ,深圳,元器件,20101019
5587,300911,亿田智能,ytzn,300911.SZ,浙江,家用电器,20201203
5588,002161,远望谷,ywg,002161.SZ,深圳,通信设备,20070821
5589,600725,云维股份,ywgf,600725.SH,云南,焦炭加工,19960702
5590,002559,亚威股份,ywgf,002559.SZ,江苏,机床制造,20110303
5591,002837,英维克,ywk,002837.SZ,深圳,专用机械,20161229
5592,002291,遥望科技,ywkj,002291.SZ,广东,广告包装,20090903
5593,300014,亿纬锂能,ywln,300014.SZ,广东,电气设备,20091030
5594,301111,粤万年青,ywnq,301111.SZ,广东,中成药,20211207
5595,002334,英威腾,ywt,002334.SZ,深圳,电气设备,20100113
5596,300590,移为通信,ywtx,300590.SZ,上海,通信设备,20170111
5597,300792,壹网壹创,ywyc,300792.SZ,浙江,互联网,20190927
5598,BK0475,银行,yx,,,,
5599,BK1046,游戏,yx,,,,
5600,688225,亚信安全,yxaq,688225.SH,江苏,软件服务,20220209
5601,002756,永兴材料,yxcl,002756.SZ,浙江,特种钢,20150515
5602,300514,友讯达,yxd,300514.SZ,深圳,电器仪表,20170426
5603,301107,瑜欣电子,yxdz,301107.SZ,重庆,机械基件,20220524
5604,688362,甬矽电子,yxdz,688362.SH,浙江,半导体,20221116
5605,301220,亚香股份,yxgf,301220.SZ,江苏,化工原料,20220622
5606,002986,宇新股份,yxgf,002986.SZ,湖南,化工原料,20200602
5607,300305,裕兴股份,yxgf,300305.SZ,江苏,塑料,20120329
5608,002014,永新股份,yxgf,002014.SZ,安徽,塑料,20040708
5609,603297,永新光学,yxgx,603297.SH,浙江,元器件,20180910
5610,301053,远信工业,yxgy,301053.SZ,浙江,专用机械,20210901
5611,600319,亚星化学,yxhx,600319.SH,山东,化工原料,20010326
5612,603929,亚翔集成,yxjc,603929.SH,江苏,装修装饰,20161230
5613,002162,悦心健康,yxjk,002162.SZ,上海,陶瓷,20070823
5614,600213,亚星客车,yxkc,600213.SH,江苏,汽车整车,19990831
5615,300231,银信科技,yxkj,300231.SZ,北京,软件服务,20110615
5616,300221,银禧科技,yxkj,300221.SZ,广东,塑料,20110525
5617,300674,宇信科技,yxkj,300674.SZ,北京,软件服务,20181107
5618,601890,亚星锚链,yxml,601890.SH,江苏,船舶,20101228
5619,000683,远兴能源,yxny,000683.SZ,内蒙,化工原料,19970131
5620,000862,银星能源,yxny,000862.SZ,宁夏,新型电力,19980915
5621,002727,一心堂,yxt,002727.SZ,云南,医药商业,20140702
5622,301300,远翔新材,yxxc,301300.SZ,福建,化工原料,20220819
5623,000987,越秀资本,yxzb,000987.SZ,广东,多元金融,20000718
5624,688244,永信至诚,yxzc,688244.SH,北京,软件服务,20221019
5625,399978,中证医药100指数,yy100,,,,
5626,sh.000978,医药100,yy100,,,,
5627,300304,云意电气,yydq,300304.SZ,江苏,汽车配件,20120321
5628,sh.000075,医药等权,yydq,,,,
5629,688456,有研粉材,yyfc,688456.SH,北京,铜,20210317
5630,300937,药易购,yyg,300937.SZ,四川,医药商业,20210127
5631,688432,有研硅,yyg,688432.SH,北京,半导体,20221110
5632,603790,雅运股份,yygf,603790.SH,上海,染料涂料,20180912
5633,600655,豫园股份,yygf,600655.SH,上海,百货,19920902
5634,001206,依依股份,yygf,001206.SZ,天津,造纸,20210518
5635,603600,永艺股份,yygf,603600.SH,浙江,家居用品,20150123
5636,603879,永悦科技,yykj,603879.SH,江苏,化工原料,20170614
5637,688060,云涌科技,yykj,688060.SH,江苏,软件服务,20200710
5638,301113,雅艺科技,yykj,301113.SZ,浙江,家居用品,20211222
5639,600963,岳阳林纸,yylz,600963.SH,湖南,造纸,20040525
5640,BK0603,页岩气,yyq,,,,
5641,603697,有友食品,yysp,603697.SH,重庆,食品,20190508
5642,sh.000808,医药生物,yysw,,,,
5643,BK1042,医药商业,yysy,,,,
5644,002183,怡亚通,yyt,002183.SZ,深圳,仓储物流,20071113
5645,603236,移远通信,yytx,603236.SH,上海,通信设备,20190716
5646,600588,用友网络,yywl,600588.SH,北京,软件服务,20010518
5647,BK0903,云游戏,yyx,,,,
5648,600206,有研新材,yyxc,600206.SH,北京,半导体,19990319
5649,000819,岳阳兴长,yyxc,000819.SZ,湖南,石油加工,19970625
5650,002223,鱼跃医疗,yyyl,002223.SZ,江苏,医疗保健,20080418
5651,603156,养元饮品,yyyp,603156.SH,河北,软饮料,20180212
5652,BK0571,预盈预增,yyyz,,,,
5653,BK1009,元宇宙概念,yyzgn,,,,
5654,sh.000121,医药主题,yyzt,,,,
5655,BK1025,预制菜概念,yzcgn,,,,
5656,600858,银座股份,yzgf,600858.SH,山东,百货,19940506
5657,603886,元祖股份,yzgf,603886.SH,上海,食品,20161228
5658,300085,银之杰,yzj,300085.SZ,深圳,软件服务,20100526
5659,603389,亚振家居,yzjj,603389.SH,江苏,家居用品,20161215
5660,688260,昀冢科技,yzkj,688260.SH,江苏,元器件,20210406
5661,300415,伊之密,yzm,300415.SZ,广东,专用机械,20150123
5662,603130,云中马,yzm,603130.SH,浙江,纺织,20221118
5663,002174,游族网络,yzwl,002174.SZ,福建,互联网,20070925
5664,002652,扬子新材,yzxc,002652.SZ,江苏,其他建材,20120119
5665,300767,震安科技,zakj,300767.SZ,云南,橡胶,20190329
5666,003041,真爱美家,zamj,003041.SZ,浙江,纺织,20210406
5667,601921,浙版传媒,zbcm,601921.SH,浙江,出版业,20210723
5668,603567,珍宝岛,zbd,603567.SH,黑龙江,中成药,20150424
5669,301136,招标股份,zbgf,301136.SZ,福建,建筑工程,20220111
5670,000519,中兵红箭,zbhj,000519.SZ,湖南,专用机械,19931008
5671,603801,志邦家居,zbjj,603801.SH,安徽,家居用品,20170630
5672,000759,中百集团,zbjt,000759.SZ,湖北,超市连锁,19970519
5673,002157,正邦科技,zbkj,002157.SZ,江西,农业综合,20070817
5674,300564,筑博设计,zbsj,300564.SZ,西藏,建筑工程,20191108
5675,BK0734,珠宝首饰,zbss,,,,
5676,603220,中贝通信,zbtx,603220.SH,湖北,通信设备,20181115
5677,003028,振邦智能,zbzn,003028.SZ,深圳,元器件,20201228
5678,399612,中创100,zc100,,,,
5679,399611,中创100R,zc100r,,,,
5680,399624,中创400,zc400,,,,
5681,399625,中创500,zc500,,,,
5682,399626,中创成长,zccz,,,,
5683,399665,中创低波,zcdb,,,,
5684,003031,中瓷电子,zcdz,003031.SZ,河北,元器件,20210104
5685,837821,则成电子,zcdz,837821.BJ,,,20220706
5686,399660,中创EW,zcew,,,,
5687,600685,中船防务,zcfw,600685.SH,广东,船舶,19931028
5688,399666,中创高贝,zcgb,,,,
5689,002429,兆驰股份,zcgf,002429.SZ,深圳,家用电器,20100610
5690,603903,中持股份,zcgf,603903.SH,北京,环境保护,20170314
5691,300933,中辰股份,zcgf,300933.SZ,江苏,电气设备,20210122
5692,002891,中宠股份,zcgf,002891.SZ,山东,饲料,20170821
5693,000151,中成股份,zcgf,000151.SZ,北京,商贸代理,20000906
5694,600787,中储股份,zcgf,600787.SH,天津,仓储物流,19970121
5695,603976,正川股份,zcgf,603976.SH,重庆,医疗保健,20170822
5696,600970,中材国际,zcgj,600970.SH,江苏,建筑工程,20050412
5697,BK0635,中超概念,zcgn,,,,
5698,399652,中创高新,zcgx,,,,
5699,300056,中创环保,zchb,300056.SZ,福建,环境保护,20100226
5700,300847,中船汉光,zchg,300847.SZ,河北,化工原料,20200709
5701,603126,中材节能,zcjn,603126.SH,天津,环境保护,20140731
5702,399627,中创价值,zcjz,,,,
5703,002471,中超控股,zckg,002471.SZ,江苏,电气设备,20100910
5704,600072,中船科技,zckj,600072.SH,上海,船舶,19970603
5705,002080,中材科技,zckj,002080.SZ,江苏,玻璃,20061120
5706,835207,众诚科技,zckj,835207.BJ,,,20220923
5707,301280,珠城科技,zckj,301280.SZ,浙江,元器件,20221226
5708,603690,至纯科技,zckj,603690.SH,上海,半导体,20170113
5709,688267,中触媒,zcm,688267.SH,辽宁,化工原料,20220216
5710,603967,中创物流,zcwl,603967.SH,山东,仓储物流,20190429
5711,300527,中船应急,zcyj,300527.SZ,湖北,专用机械,20160805
5712,BK0971,注册制次新股,zczcxg,,,,
5713,301299,卓创资讯,zczx,301299.SZ,山东,互联网,20221019
5714,300635,中达安,zda,300635.SZ,广东,建筑工程,20170331
5715,603988,中电电机,zddj,603988.SH,江苏,电气设备,20141104
5716,000887,中鼎股份,zdgf,000887.SZ,安徽,汽车配件,19981203
5717,300641,正丹股份,zdgf,300641.SZ,江苏,化工原料,20170418
5718,000676,智度股份,zdgf,000676.SZ,广东,互联网,19961224
5719,300172,中电环保,zdhb,300172.SZ,江苏,环境保护,20110201
5720,300686,智动力,zdl,300686.SZ,深圳,元器件,20170804
5721,002896,中大力德,zdld,002896.SZ,浙江,机械基件,20170829
5722,300785,值得买,zdm,300785.SZ,北京,互联网,20190715
5723,002867,周大生,zds,002867.SZ,深圳,服饰,20170427
5724,000609,中迪投资,zdtz,000609.SZ,北京,区域地产,19961010
5725,600797,浙大网新,zdwx,600797.SH,浙江,软件服务,19970418
5726,002298,中电兴发,zdxf,002298.SZ,安徽,软件服务,20090929
5727,603301,振德医疗,zdyl,603301.SH,浙江,医疗保健,20180412
5728,300158,振东制药,zdzy,300158.SZ,山西,化学制药,20110107
5729,BK1072,中俄贸易概念,zemygn,,,,
5730,873122,中纺标,zfb,873122.BJ,,,20220927
5731,300814,中富电路,zfdl,300814.SZ,深圳,元器件,20210812
5732,300695,兆丰股份,zfgf,300695.SZ,浙江,汽车配件,20170908
5733,002266,浙富控股,zfkg,002266.SZ,浙江,环境保护,20080806
5734,688596,正帆科技,zfkj,688596.SH,上海,专用机械,20200820
5735,300122,智飞生物,zfsw,300122.SZ,重庆,生物制药,20100928
5736,688295,中复神鹰,zfsy,688295.SH,江苏,化纤,20220406
5737,600595,中孚实业,zfsy,600595.SH,河南,铝,20020626
5738,300560,中富通,zft,300560.SZ,福建,通信设备,20161101
5739,300659,中孚信息,zfxx,300659.SZ,山东,软件服务,20170526
5740,000009,中国宝安,zgba,000009.SZ,深圳,电气设备,19910625
5741,000931,中关村,zgc,000931.SZ,北京,化学制药,19990712
